customer_id,age,gender,trip_type,destination,past_bookings,booking_complete
8548,23,Female,RoundTrip,London,3,1
8549,18,Male,RoundTrip,Delhi,1,0
8550,24,Male,RoundTrip,Paris,2,0
8551,44,Female,OneWay,Paris,0,0
8552,38,Female,OneWay,London,4,0
8553,45,Female,OneWay,Tokyo,0,0
8554,33,Female,OneWay,Delhi,3,1
8555,63,Male,MultiCity,Delhi,1,0
8556,40,Female,OneWay,Delhi,4,1
8557,69,Female,MultiCity,Delhi,1,1
8558,37,Male,RoundTrip,Delhi,3,0
8559,55,Male,RoundTrip,Tokyo,1,0
8560,42,Female,RoundTrip,Delhi,2,0
8561,45,Male,MultiCity,Tokyo,2,0
8562,22,Female,RoundTrip,Tokyo,3,1
8563,38,Male,RoundTrip,Tokyo,1,1
8564,35,Female,RoundTrip,Paris,3,0
8565,64,Male,OneWay,New York,4,0
8566,23,Female,RoundTrip,London,1,0
8567,46,Female,OneWay,Paris,2,0
8568,36,Male,MultiCity,New York,0,0
8569,50,Male,OneWay,Paris,2,1
8570,18,Female,RoundTrip,Tokyo,1,0
8571,62,Female,RoundTrip,Tokyo,1,0
8572,20,Male,RoundTrip,Delhi,1,0
8573,59,Male,RoundTrip,Tokyo,1,1
8574,38,Male,RoundTrip,Paris,4,1
8575,52,Male,OneWay,London,0,1
8576,58,Male,RoundTrip,Tokyo,2,0
8577,57,Male,OneWay,New York,4,0
8578,20,Male,MultiCity,Paris,3,0
8579,42,Male,RoundTrip,New York,1,0
8580,62,Male,MultiCity,Delhi,2,1
8581,55,Female,OneWay,Delhi,3,0
8582,62,Male,RoundTrip,London,0,0
8583,37,Male,RoundTrip,Paris,2,1
8584,69,Female,RoundTrip,London,4,0
8585,61,Female,RoundTrip,New York,3,0
8586,62,Female,OneWay,London,2,0
8587,51,Female,RoundTrip,New York,4,0
8588,38,Female,OneWay,London,1,1
8589,65,Female,RoundTrip,Delhi,2,1
8590,40,Male,RoundTrip,Paris,1,0
8591,23,Female,RoundTrip,London,3,0
8592,68,Female,RoundTrip,New York,3,0
8593,30,Female,RoundTrip,Paris,3,0
8594,66,Male,RoundTrip,Delhi,1,0
8595,40,Female,OneWay,Delhi,1,1
8596,26,Male,OneWay,Tokyo,4,0
8597,34,Female,RoundTrip,Paris,2,0
8598,19,Female,RoundTrip,London,4,0
8599,36,Male,RoundTrip,Delhi,1,0
8600,36,Male,RoundTrip,London,2,0
8601,24,Female,OneWay,London,3,0
8602,59,Male,OneWay,New York,4,0
8603,59,Male,OneWay,London,4,0
8604,37,Female,RoundTrip,Tokyo,4,0
8605,26,Female,OneWay,Paris,1,1
8606,34,Female,RoundTrip,Paris,2,0
8607,44,Male,MultiCity,New York,3,0
8608,64,Female,RoundTrip,Tokyo,1,0
8609,19,Female,RoundTrip,Tokyo,3,0
8610,53,Male,RoundTrip,Paris,0,0
8611,36,Male,RoundTrip,Tokyo,0,1
8612,34,Female,OneWay,Delhi,3,1
8613,22,Male,OneWay,London,0,0
8614,56,Female,RoundTrip,London,2,0
8615,35,Male,OneWay,Paris,2,0
8616,24,Female,RoundTrip,Paris,1,0
8617,34,Male,RoundTrip,Tokyo,3,0
8618,56,Male,MultiCity,New York,1,1
8619,53,Male,OneWay,Paris,2,0
8620,57,Male,RoundTrip,Paris,2,0
8621,62,Female,RoundTrip,Paris,2,0
8622,21,Male,RoundTrip,Tokyo,4,0
8623,55,Female,OneWay,Delhi,0,0
8624,42,Male,MultiCity,Paris,1,1
8625,22,Male,RoundTrip,Delhi,1,0
8626,47,Female,OneWay,Tokyo,2,0
8627,29,Male,RoundTrip,New York,4,1
8628,21,Male,RoundTrip,London,1,1
8629,41,Female,MultiCity,London,1,1
8630,46,Male,RoundTrip,London,4,0
8631,26,Female,RoundTrip,London,2,1
8632,21,Male,OneWay,Tokyo,4,1
8633,68,Male,RoundTrip,London,0,1
8634,41,Male,RoundTrip,Tokyo,1,1
8635,31,Female,MultiCity,New York,0,1
8636,22,Male,OneWay,Paris,1,0
8637,35,Male,OneWay,Paris,0,0
8638,59,Male,RoundTrip,Paris,1,0
8639,36,Male,RoundTrip,Tokyo,2,0
8640,29,Male,MultiCity,Tokyo,3,0
8641,35,Male,RoundTrip,Tokyo,4,0
8642,34,Male,RoundTrip,New York,1,0
8643,47,Male,RoundTrip,Delhi,4,0
8644,41,Male,RoundTrip,Tokyo,1,0
8645,28,Female,RoundTrip,Tokyo,3,0
8646,52,Male,OneWay,Paris,2,1
8647,40,Female,MultiCity,London,2,1
8648,34,Female,RoundTrip,London,4,0
8649,18,Female,OneWay,New York,3,0
8650,32,Male,OneWay,London,4,0
8651,49,Female,OneWay,Delhi,2,0
8652,26,Female,RoundTrip,Paris,0,1
8653,32,Female,RoundTrip,New York,4,0
8654,45,Male,RoundTrip,London,1,0
8655,41,Female,RoundTrip,London,2,1
8656,52,Male,RoundTrip,Paris,1,1
8657,39,Female,RoundTrip,New York,3,0
8658,44,Female,RoundTrip,Paris,2,0
8659,36,Male,RoundTrip,New York,2,0
8660,62,Male,RoundTrip,London,4,0
8661,29,Female,RoundTrip,Paris,4,1
8662,37,Female,OneWay,Paris,1,1
8663,18,Female,RoundTrip,Delhi,4,0
8664,38,Male,OneWay,Paris,0,1
8665,66,Male,MultiCity,New York,2,0
8666,62,Female,OneWay,Delhi,3,0
8667,18,Female,OneWay,Paris,2,0
8668,27,Male,MultiCity,Paris,1,1
8669,64,Male,RoundTrip,Delhi,4,1
8670,49,Female,MultiCity,London,2,0
8671,56,Male,OneWay,Paris,4,0
8672,39,Female,OneWay,Tokyo,1,0
8673,35,Male,RoundTrip,London,4,1
8674,65,Female,RoundTrip,Paris,3,0
8675,63,Female,OneWay,London,1,0
8676,49,Female,OneWay,New York,2,1
8677,44,Male,OneWay,London,2,0
8678,45,Female,RoundTrip,Delhi,3,0
8679,35,Female,RoundTrip,Paris,0,1
8680,56,Male,RoundTrip,London,4,0
8681,66,Female,RoundTrip,Tokyo,2,0
8682,46,Female,RoundTrip,New York,3,0
8683,35,Female,RoundTrip,New York,4,0
8684,61,Male,RoundTrip,London,1,0
8685,25,Male,RoundTrip,Delhi,3,0
8686,48,Male,RoundTrip,New York,1,0
8687,51,Male,MultiCity,London,1,0
8688,24,Female,OneWay,London,1,0
8689,53,Male,OneWay,New York,4,0
8690,35,Male,RoundTrip,London,0,0
8691,55,Male,OneWay,London,1,0
8692,26,Female,RoundTrip,Tokyo,2,0
8693,26,Female,MultiCity,London,4,0
8694,63,Female,OneWay,London,4,0
8695,25,Male,RoundTrip,Delhi,1,0
8696,68,Female,OneWay,New York,2,1
8697,52,Female,RoundTrip,Delhi,3,0
8698,35,Male,RoundTrip,Paris,4,0
8699,22,Female,OneWay,Delhi,1,0
8700,31,Male,RoundTrip,Paris,1,0
8701,45,Male,RoundTrip,Paris,0,0
8702,47,Female,OneWay,Delhi,0,0
8703,21,Male,RoundTrip,Tokyo,3,1
8704,56,Male,OneWay,Delhi,3,0
8705,37,Male,MultiCity,New York,3,0
8706,42,Male,RoundTrip,Delhi,3,0
8707,45,Male,RoundTrip,Tokyo,1,0
8708,29,Male,RoundTrip,Delhi,1,1
8709,19,Female,RoundTrip,Tokyo,1,0
8710,60,Male,RoundTrip,New York,2,0
8711,31,Male,RoundTrip,London,3,0
8712,39,Male,RoundTrip,Tokyo,2,1
8713,48,Male,RoundTrip,Tokyo,4,0
8714,40,Female,OneWay,Tokyo,4,0
8715,65,Female,OneWay,New York,1,0
8716,37,Male,OneWay,Paris,4,0
8717,55,Female,RoundTrip,Tokyo,1,0
8718,21,Male,RoundTrip,New York,3,0
8719,32,Male,OneWay,London,2,1
8720,41,Male,RoundTrip,Tokyo,1,0
8721,42,Male,RoundTrip,Paris,0,0
8722,18,Female,OneWay,New York,0,1
8723,24,Female,RoundTrip,London,3,1
8724,48,Male,RoundTrip,Paris,2,0
8725,29,Male,OneWay,London,1,0
8726,59,Female,MultiCity,Paris,3,1
8727,22,Female,RoundTrip,Delhi,2,0
8728,61,Male,RoundTrip,Delhi,0,0
8729,67,Female,RoundTrip,Delhi,1,0
8730,59,Male,OneWay,London,2,0
8731,55,Female,RoundTrip,Delhi,4,1
8732,29,Female,RoundTrip,New York,1,0
8733,56,Female,MultiCity,New York,4,0
8734,35,Female,RoundTrip,Delhi,3,0
8735,19,Male,MultiCity,Paris,2,0
8736,27,Male,MultiCity,Paris,2,1
8737,32,Female,RoundTrip,London,2,0
8738,47,Male,OneWay,Paris,2,0
8739,61,Female,RoundTrip,Tokyo,1,0
8740,34,Female,OneWay,Paris,4,0
8741,21,Male,OneWay,New York,4,0
8742,24,Male,RoundTrip,Paris,3,1
8743,58,Male,OneWay,London,3,0
8744,48,Female,OneWay,Paris,2,0
8745,68,Male,RoundTrip,London,0,0
8746,56,Male,RoundTrip,Tokyo,0,0
8747,51,Male,RoundTrip,Delhi,2,0
8748,23,Male,RoundTrip,Tokyo,4,0
8749,67,Female,MultiCity,New York,3,0
8750,55,Female,OneWay,Tokyo,1,1
8751,62,Female,RoundTrip,Tokyo,0,1
8752,68,Female,RoundTrip,New York,3,0
8753,51,Female,RoundTrip,New York,0,0
8754,61,Female,RoundTrip,Delhi,4,0
8755,32,Female,RoundTrip,Delhi,4,1
8756,31,Male,RoundTrip,Paris,2,1
8757,23,Female,RoundTrip,London,2,0
8758,67,Female,MultiCity,New York,0,1
8759,54,Female,OneWay,Tokyo,0,0
8760,67,Female,OneWay,Tokyo,3,0
8761,49,Male,RoundTrip,Delhi,2,0
8762,20,Female,MultiCity,London,4,1
8763,20,Female,OneWay,New York,3,0
8764,39,Male,OneWay,Delhi,3,1
8765,39,Female,RoundTrip,London,1,0
8766,27,Female,RoundTrip,New York,4,0
8767,68,Female,RoundTrip,Tokyo,3,0
8768,20,Female,RoundTrip,Tokyo,1,0
8769,29,Female,OneWay,Delhi,2,0
8770,46,Female,MultiCity,London,4,1
8771,65,Female,RoundTrip,Tokyo,2,0
8772,34,Male,RoundTrip,London,1,0
8773,24,Male,OneWay,Delhi,4,0
8774,30,Female,RoundTrip,Paris,0,1
8775,19,Male,OneWay,London,0,0
8776,21,Female,OneWay,London,0,1
8777,27,Male,RoundTrip,Delhi,3,1
8778,56,Female,OneWay,Paris,0,0
8779,41,Male,RoundTrip,Tokyo,3,0
8780,34,Female,OneWay,New York,3,0
8781,69,Male,OneWay,Delhi,1,0
8782,23,Male,OneWay,New York,0,0
8783,36,Female,RoundTrip,Paris,4,0
8784,22,Female,RoundTrip,Paris,3,1
8785,49,Male,RoundTrip,London,1,1
8786,27,Male,RoundTrip,New York,3,0
8787,26,Female,OneWay,New York,4,0
8788,44,Male,RoundTrip,Paris,4,0
8789,30,Female,OneWay,New York,0,1
8790,36,Male,RoundTrip,Tokyo,3,0
8791,38,Male,RoundTrip,Paris,4,0
8792,41,Female,OneWay,London,2,0
8793,55,Female,RoundTrip,London,4,0
8794,21,Female,OneWay,London,4,0
8795,41,Male,RoundTrip,New York,3,0
8796,52,Male,MultiCity,Paris,4,0
8797,20,Male,RoundTrip,London,1,0
8798,21,Female,OneWay,Paris,4,1
8799,54,Male,RoundTrip,New York,2,0
8800,57,Male,RoundTrip,Tokyo,4,0
8801,65,Female,MultiCity,Tokyo,0,1
8802,52,Male,OneWay,Tokyo,3,1
8803,48,Male,RoundTrip,New York,2,0
8804,61,Female,RoundTrip,London,1,0
8805,42,Female,RoundTrip,New York,4,1
8806,57,Female,RoundTrip,Paris,4,0
8807,30,Female,OneWay,Tokyo,1,1
8808,21,Female,RoundTrip,Paris,4,0
8809,63,Female,RoundTrip,New York,0,1
8810,31,Female,OneWay,Delhi,2,0
8811,30,Female,RoundTrip,Delhi,4,0
8812,44,Female,OneWay,New York,1,1
8813,23,Male,MultiCity,London,1,0
8814,34,Female,RoundTrip,Paris,2,0
8815,53,Female,OneWay,New York,0,0
8816,57,Male,RoundTrip,New York,2,0
8817,66,Female,RoundTrip,Delhi,4,0
8818,52,Male,RoundTrip,Tokyo,0,0
8819,34,Male,RoundTrip,Tokyo,0,0
8820,58,Female,RoundTrip,London,1,0
8821,19,Male,RoundTrip,London,0,1
8822,30,Female,OneWay,London,4,0
8823,69,Female,OneWay,Delhi,4,0
8824,19,Male,MultiCity,New York,4,1
8825,69,Male,RoundTrip,London,3,1
8826,45,Male,RoundTrip,Delhi,0,0
8827,60,Female,RoundTrip,Paris,0,0
8828,43,Female,RoundTrip,New York,4,0
8829,39,Male,RoundTrip,Paris,1,0
8830,64,Female,OneWay,Tokyo,0,1
8831,60,Female,RoundTrip,Tokyo,3,0
8832,20,Male,RoundTrip,New York,0,1
8833,52,Male,RoundTrip,London,2,0
8834,29,Male,RoundTrip,New York,3,0
8835,41,Male,RoundTrip,London,1,0
8836,22,Male,RoundTrip,Tokyo,3,0
8837,37,Male,OneWay,New York,3,0
8838,56,Male,RoundTrip,New York,0,0
8839,56,Male,OneWay,London,3,0
8840,30,Male,RoundTrip,Tokyo,4,0
8841,58,Male,RoundTrip,Tokyo,3,0
8842,62,Female,OneWay,London,0,0
8843,29,Female,RoundTrip,London,4,0
8844,30,Male,RoundTrip,London,1,0
8845,27,Female,OneWay,Tokyo,2,1
8846,50,Female,RoundTrip,Tokyo,3,1
8847,57,Female,RoundTrip,New York,4,1
8848,33,Female,OneWay,Tokyo,4,1
8849,62,Female,OneWay,Paris,1,0
8850,52,Female,RoundTrip,Paris,1,0
8851,20,Male,RoundTrip,London,2,0
8852,22,Male,OneWay,London,2,0
8853,43,Female,RoundTrip,London,0,0
8854,28,Female,RoundTrip,New York,2,0
8855,24,Male,RoundTrip,Paris,2,0
8856,27,Female,MultiCity,Paris,4,0
8857,59,Female,RoundTrip,Tokyo,3,0
8858,69,Female,OneWay,Paris,3,1
8859,51,Female,RoundTrip,Tokyo,2,0
8860,20,Female,RoundTrip,New York,0,1
8861,25,Male,OneWay,London,0,0
8862,48,Male,MultiCity,London,3,0
8863,28,Female,RoundTrip,Tokyo,1,0
8864,62,Male,RoundTrip,Delhi,4,0
8865,24,Female,MultiCity,Tokyo,2,1
8866,62,Female,OneWay,New York,4,0
8867,19,Female,RoundTrip,Paris,2,0
8868,23,Female,RoundTrip,Tokyo,2,0
8869,58,Female,OneWay,New York,3,1
8870,49,Female,OneWay,London,4,1
8871,37,Female,MultiCity,Delhi,4,1
8872,51,Female,RoundTrip,Delhi,1,0
8873,67,Female,RoundTrip,Tokyo,1,0
8874,33,Male,OneWay,Paris,4,0
8875,42,Female,RoundTrip,Tokyo,1,0
8876,29,Male,RoundTrip,Delhi,1,0
8877,24,Male,RoundTrip,Delhi,2,0
8878,56,Female,RoundTrip,London,3,0
8879,34,Male,RoundTrip,Paris,2,0
8880,62,Female,OneWay,Paris,1,0
8881,28,Female,OneWay,Delhi,2,0
8882,23,Female,RoundTrip,Delhi,2,0
8883,40,Female,RoundTrip,Tokyo,0,0
8884,44,Male,RoundTrip,Tokyo,2,0
8885,63,Male,OneWay,London,2,0
8886,23,Female,RoundTrip,Delhi,3,0
8887,55,Male,OneWay,Tokyo,4,0
8888,19,Male,RoundTrip,London,0,1
8889,39,Male,RoundTrip,Paris,0,0
8890,37,Female,OneWay,Delhi,0,0
8891,42,Male,RoundTrip,New York,0,0
8892,32,Male,RoundTrip,Delhi,3,1
8893,66,Male,RoundTrip,Tokyo,4,0
8894,46,Female,RoundTrip,Delhi,3,1
8895,25,Male,RoundTrip,New York,0,1
8896,54,Male,RoundTrip,Delhi,4,0
8897,66,Female,OneWay,Tokyo,3,0
8898,69,Male,OneWay,Paris,4,0
8899,50,Female,OneWay,Tokyo,3,0
8900,39,Female,RoundTrip,London,4,0
8901,67,Female,OneWay,Tokyo,3,1
8902,64,Female,RoundTrip,London,0,0
8903,22,Female,RoundTrip,Delhi,0,0
8904,56,Female,RoundTrip,London,0,0
8905,35,Male,MultiCity,Delhi,3,0
8906,55,Female,RoundTrip,London,4,0
8907,54,Male,MultiCity,Tokyo,4,1
8908,47,Male,RoundTrip,New York,1,0
8909,68,Female,RoundTrip,Delhi,2,0
8910,48,Male,RoundTrip,London,0,0
8911,27,Male,OneWay,New York,0,1
8912,32,Male,RoundTrip,London,0,1
8913,59,Female,OneWay,London,1,0
8914,65,Male,OneWay,London,1,0
8915,61,Male,OneWay,Tokyo,1,0
8916,35,Female,RoundTrip,London,0,1
8917,40,Male,MultiCity,New York,4,0
8918,50,Male,OneWay,London,0,0
8919,33,Male,RoundTrip,Paris,1,0
8920,55,Female,OneWay,Delhi,1,0
8921,52,Male,RoundTrip,Tokyo,2,0
8922,51,Male,RoundTrip,Paris,3,0
8923,45,Female,RoundTrip,Paris,2,0
8924,19,Female,RoundTrip,New York,2,0
8925,47,Female,RoundTrip,New York,0,0
8926,30,Male,RoundTrip,Tokyo,3,0
8927,58,Female,OneWay,Tokyo,3,1
8928,33,Female,MultiCity,Delhi,0,0
8929,22,Female,MultiCity,London,4,0
8930,45,Male,RoundTrip,Tokyo,0,1
8931,56,Female,OneWay,Tokyo,4,1
8932,62,Female,RoundTrip,London,4,0
8933,37,Female,OneWay,Delhi,3,0
8934,41,Female,RoundTrip,New York,0,1
8935,44,Female,RoundTrip,Delhi,0,0
8936,47,Male,OneWay,London,3,1
8937,62,Male,RoundTrip,New York,2,1
8938,44,Female,RoundTrip,New York,0,0
8939,43,Female,OneWay,New York,1,0
8940,24,Female,RoundTrip,Delhi,1,0
8941,59,Male,RoundTrip,London,0,1
8942,64,Male,RoundTrip,Delhi,4,1
8943,55,Male,RoundTrip,Delhi,3,0
8944,22,Male,RoundTrip,Paris,4,0
8945,40,Female,OneWay,Tokyo,1,0
8946,45,Female,RoundTrip,Delhi,1,1
8947,51,Female,OneWay,Paris,3,1
8948,32,Female,RoundTrip,London,1,0
8949,49,Male,RoundTrip,Paris,2,0
8950,43,Female,OneWay,Delhi,1,0
8951,65,Male,OneWay,London,4,1
8952,48,Male,OneWay,Paris,4,0
8953,36,Female,MultiCity,Delhi,2,1
8954,26,Male,RoundTrip,London,4,0
8955,46,Male,RoundTrip,London,4,0
8956,68,Female,OneWay,Tokyo,4,0
8957,56,Male,RoundTrip,Delhi,0,1
8958,21,Male,RoundTrip,Tokyo,2,0
8959,20,Female,RoundTrip,London,2,0
8960,46,Male,OneWay,London,1,0
8961,69,Male,RoundTrip,Paris,2,1
8962,28,Female,RoundTrip,Tokyo,3,0
8963,50,Male,RoundTrip,New York,2,0
8964,55,Female,OneWay,Delhi,3,0
8965,28,Male,RoundTrip,Tokyo,4,1
8966,44,Male,RoundTrip,London,3,1
8967,50,Female,OneWay,Paris,0,0
8968,38,Female,MultiCity,Delhi,4,1
8969,56,Male,OneWay,Delhi,3,0
8970,48,Female,OneWay,Paris,4,0
8971,55,Male,RoundTrip,London,0,1
8972,63,Female,RoundTrip,New York,4,0
8973,19,Male,RoundTrip,Paris,4,1
8974,44,Male,OneWay,New York,2,0
8975,53,Male,RoundTrip,Tokyo,1,0
8976,28,Male,OneWay,Delhi,3,0
8977,64,Male,MultiCity,London,1,0
8978,35,Female,RoundTrip,New York,0,0
8979,18,Female,RoundTrip,London,0,0
8980,52,Male,RoundTrip,Tokyo,4,0
8981,52,Male,RoundTrip,New York,1,1
8982,48,Female,RoundTrip,London,3,0
8983,45,Female,OneWay,London,3,1
8984,56,Female,RoundTrip,Tokyo,4,0
8985,18,Female,RoundTrip,Paris,3,0
8986,42,Female,RoundTrip,Tokyo,2,0
8987,60,Male,MultiCity,New York,1,0
8988,55,Male,OneWay,New York,0,1
8989,37,Female,MultiCity,Delhi,3,1
8990,20,Female,MultiCity,London,3,0
8991,68,Female,RoundTrip,New York,3,0
8992,19,Female,RoundTrip,Paris,4,0
8993,35,Female,RoundTrip,Paris,0,1
8994,61,Female,RoundTrip,Tokyo,1,1
8995,27,Female,OneWay,New York,3,0
8996,22,Female,RoundTrip,New York,2,0
8997,26,Female,RoundTrip,Delhi,4,0
8998,19,Male,OneWay,Delhi,1,1
8999,51,Female,OneWay,Delhi,3,1
9000,55,Female,OneWay,New York,1,1
9001,48,Male,RoundTrip,Tokyo,4,0
9002,27,Male,OneWay,Tokyo,2,0
9003,67,Male,RoundTrip,Tokyo,3,0
9004,29,Female,RoundTrip,Tokyo,2,0
9005,53,Female,OneWay,Paris,4,0
9006,38,Female,MultiCity,New York,2,1
9007,66,Female,RoundTrip,London,4,0
9008,64,Male,RoundTrip,New York,2,0
9009,23,Female,RoundTrip,Tokyo,1,1
9010,65,Female,RoundTrip,Paris,1,1
9011,66,Male,OneWay,Paris,4,0
9012,20,Female,RoundTrip,New York,1,1
9013,27,Female,OneWay,London,2,1
9014,22,Female,OneWay,Tokyo,2,0
9015,63,Female,RoundTrip,Paris,3,0
9016,43,Male,RoundTrip,Tokyo,4,1
9017,38,Male,RoundTrip,Tokyo,1,1
9018,62,Male,RoundTrip,Tokyo,4,0
9019,43,Male,RoundTrip,Delhi,1,0
9020,55,Female,RoundTrip,Tokyo,3,1
9021,61,Female,OneWay,Tokyo,2,1
9022,43,Female,RoundTrip,London,2,0
9023,25,Male,OneWay,London,0,0
9024,22,Male,RoundTrip,Delhi,4,1
9025,32,Male,OneWay,Delhi,1,0
9026,33,Female,MultiCity,Tokyo,0,0
9027,18,Female,RoundTrip,Paris,4,0
9028,33,Male,OneWay,Paris,1,0
9029,54,Male,OneWay,New York,3,0
9030,20,Female,OneWay,Paris,4,0
9031,69,Female,OneWay,Paris,1,0
9032,64,Female,RoundTrip,London,2,1
9033,48,Male,RoundTrip,New York,4,0
9034,30,Male,RoundTrip,New York,1,0
9035,33,Male,RoundTrip,London,2,0
9036,60,Male,MultiCity,Paris,2,0
9037,38,Female,OneWay,Paris,0,0
9038,19,Female,RoundTrip,New York,1,1
9039,44,Female,OneWay,Paris,0,0
9040,55,Male,OneWay,New York,0,0
9041,43,Female,RoundTrip,Paris,3,1
9042,55,Female,RoundTrip,Tokyo,0,0
9043,63,Female,RoundTrip,London,0,0
9044,42,Female,OneWay,Delhi,3,1
9045,28,Female,OneWay,Tokyo,3,1
9046,25,Male,RoundTrip,Paris,4,1
9047,25,Female,RoundTrip,Delhi,0,0
9048,50,Female,OneWay,Tokyo,2,1
9049,24,Male,MultiCity,London,3,1
9050,55,Male,OneWay,Delhi,1,0
9051,38,Female,OneWay,Delhi,4,0
9052,25,Female,RoundTrip,London,4,0
9053,68,Female,RoundTrip,Tokyo,0,0
9054,38,Female,RoundTrip,Delhi,2,0
9055,37,Male,OneWay,London,3,0
9056,25,Female,RoundTrip,Tokyo,1,0
9057,63,Male,OneWay,Paris,0,0
9058,48,Female,RoundTrip,New York,2,0
9059,67,Female,OneWay,Paris,0,0
9060,46,Female,RoundTrip,Paris,0,0
9061,65,Male,RoundTrip,New York,4,1
9062,26,Female,OneWay,Paris,1,0
9063,32,Female,RoundTrip,Paris,1,0
9064,47,Male,MultiCity,London,1,0
9065,43,Female,RoundTrip,London,1,1
9066,27,Male,RoundTrip,Tokyo,3,0
9067,46,Female,OneWay,Delhi,3,1
9068,33,Male,OneWay,Tokyo,1,0
9069,53,Male,RoundTrip,London,2,0
9070,37,Male,MultiCity,London,3,0
9071,62,Female,RoundTrip,New York,3,0
9072,54,Male,RoundTrip,New York,2,0
9073,39,Male,RoundTrip,London,1,1
9074,24,Female,RoundTrip,Paris,0,0
9075,40,Male,RoundTrip,Tokyo,3,0
9076,58,Female,RoundTrip,London,0,1
9077,57,Female,RoundTrip,London,0,0
9078,46,Male,OneWay,New York,2,0
9079,33,Male,RoundTrip,Tokyo,1,0
9080,55,Female,MultiCity,Tokyo,0,0
9081,45,Male,OneWay,Delhi,1,0
9082,65,Male,RoundTrip,London,4,0
9083,55,Male,RoundTrip,Delhi,1,0
9084,48,Male,RoundTrip,New York,2,1
9085,31,Female,OneWay,Delhi,2,1
9086,50,Female,RoundTrip,Paris,4,0
9087,26,Male,RoundTrip,London,2,0
9088,44,Female,MultiCity,London,1,0
9089,41,Male,OneWay,Tokyo,1,0
9090,30,Male,RoundTrip,Delhi,1,1
9091,43,Male,RoundTrip,Tokyo,2,0
9092,46,Male,OneWay,Delhi,1,1
9093,68,Female,OneWay,Delhi,3,0
9094,66,Male,RoundTrip,New York,4,0
9095,60,Female,RoundTrip,Delhi,3,0
9096,45,Male,OneWay,Tokyo,1,1
9097,45,Female,OneWay,Delhi,2,1
9098,25,Female,OneWay,Delhi,4,0
9099,40,Female,RoundTrip,London,3,0
9100,46,Female,MultiCity,London,1,1
9101,22,Male,RoundTrip,London,2,0
9102,59,Female,RoundTrip,Paris,1,0
9103,24,Male,OneWay,London,3,0
9104,59,Female,RoundTrip,Paris,3,0
9105,53,Female,OneWay,Paris,4,0
9106,58,Female,RoundTrip,Tokyo,2,0
9107,44,Male,OneWay,London,0,0
9108,63,Female,RoundTrip,Delhi,1,0
9109,19,Male,OneWay,New York,2,0
9110,42,Male,RoundTrip,Delhi,0,0
9111,26,Male,OneWay,London,2,1
9112,44,Female,OneWay,Delhi,1,1
9113,18,Female,RoundTrip,London,1,0
9114,40,Female,RoundTrip,London,4,0
9115,27,Female,RoundTrip,Delhi,3,0
9116,59,Female,OneWay,Paris,3,0
9117,69,Female,RoundTrip,Tokyo,3,1
9118,42,Female,RoundTrip,Tokyo,4,0
9119,20,Male,RoundTrip,Tokyo,3,0
9120,23,Female,MultiCity,Tokyo,2,0
9121,23,Male,RoundTrip,New York,3,0
9122,19,Male,RoundTrip,London,3,0
9123,35,Female,OneWay,New York,1,1
9124,40,Female,OneWay,Tokyo,4,1
9125,19,Male,RoundTrip,Tokyo,4,0
9126,29,Male,MultiCity,Delhi,3,0
9127,39,Female,OneWay,Tokyo,0,0
9128,54,Male,RoundTrip,London,1,0
9129,37,Male,RoundTrip,Tokyo,3,0
9130,56,Male,OneWay,Tokyo,0,1
9131,41,Male,RoundTrip,New York,2,0
9132,65,Female,RoundTrip,London,1,0
9133,37,Female,RoundTrip,Paris,4,0
9134,18,Male,OneWay,Delhi,0,0
9135,18,Male,RoundTrip,Paris,3,0
9136,34,Male,OneWay,New York,0,0
9137,18,Female,RoundTrip,Tokyo,4,1
9138,69,Female,OneWay,Delhi,2,0
9139,62,Male,OneWay,London,0,0
9140,47,Male,RoundTrip,Delhi,3,0
9141,58,Male,OneWay,New York,0,0
9142,64,Female,RoundTrip,Tokyo,2,0
9143,20,Male,OneWay,New York,0,0
9144,63,Male,RoundTrip,London,2,0
9145,28,Male,RoundTrip,Paris,2,0
9146,41,Male,MultiCity,Tokyo,1,0
9147,39,Male,MultiCity,Tokyo,1,1
9148,61,Female,RoundTrip,New York,3,1
9149,62,Female,RoundTrip,New York,3,0
9150,43,Female,RoundTrip,New York,3,1
9151,30,Male,OneWay,Tokyo,2,1
9152,18,Female,RoundTrip,New York,2,0
9153,41,Male,RoundTrip,Delhi,1,0
9154,27,Female,RoundTrip,Delhi,2,0
9155,52,Female,MultiCity,Delhi,1,0
9156,41,Male,RoundTrip,Tokyo,0,0
9157,45,Male,RoundTrip,New York,3,0
9158,53,Male,RoundTrip,London,3,0
9159,33,Female,RoundTrip,New York,4,0
9160,57,Male,OneWay,Tokyo,1,0
9161,33,Female,MultiCity,Delhi,4,1
9162,34,Female,OneWay,Tokyo,3,1
9163,68,Female,RoundTrip,New York,4,1
9164,32,Male,OneWay,Tokyo,0,0
9165,33,Male,RoundTrip,London,4,0
9166,32,Male,RoundTrip,Tokyo,0,0
9167,51,Female,MultiCity,Paris,3,1
9168,28,Female,RoundTrip,Tokyo,2,1
9169,18,Male,RoundTrip,New York,1,0
9170,32,Female,MultiCity,Paris,4,0
9171,43,Female,RoundTrip,Delhi,0,1
9172,68,Female,OneWay,New York,3,1
9173,21,Male,MultiCity,London,3,1
9174,60,Female,RoundTrip,Tokyo,2,0
